BJP,INC,AGP,AIUDF,BPF,UPPL,OTHER,NDA,OPPOSITION
56,36,13,13,0,9,0,78,49
55,49,8,8,0,7,0,70,57
70,30,13,8,0,6,0,89,38
53,45,13,9,0,7,0,73,54
46,48,12,11,0,10,0,68,59
47,49,10,12,0,9,0,66,61
54,46,10,9,0,8,0,72,55
53,45,8,13,0,8,0,69,58
57,38,16,10,0,6,0,79,48
57,38,12,11,0,9,0,78,49
55,46,7,10,0,9,0,71,56
51,45,10,11,0,10,0,71,56
51,45,10,12,0,9,0,70,57
50,54,9,10,0,4,0,63,64
65,34,9,12,0,7,0,81,46
48,54,6,12,0,7,0,61,66
51,47,11,10,0,8,0,70,57
51,51,7,9,0,9,0,67,60
62,37,12,10,0,6,0,80,47
50,54,6,10,0,7,0,63,64
47,47,15,13,0,5,0,67,60
57,34,15,12,0,9,0,81,46
44,57,10,11,0,5,0,59,68
49,53,10,6,0,9,0,68,59
57,44,11,7,0,8,0,76,51
56,44,11,8,0,8,0,75,52
54,51,7,9,0,6,0,67,60
55,41,16,9,0,6,0,77,50
54,53,6,11,0,3,0,63,64
52,44,13,10,0,8,0,73,54
48,52,11,10,0,6,0,65,62
52,44,13,10,0,8,0,73,54
59,41,10,9,0,8,0,77,50
54,47,8,10,0,8,0,70,57
55,43,10,11,0,8,0,73,54
57,41,11,13,0,5,0,73,54
57,43,9,10,0,8,0,74,53
48,44,13,15,0,7,0,68,59
51,50,8,10,0,8,0,67,60
46,48,11,14,0,8,0,65,62
58,40,9,12,0,8,0,75,52
58,41,10,13,0,5,0,73,54
47,57,4,12,0,7,0,58,69
50,44,13,13,0,7,0,70,57
56,41,11,11,0,8,0,75,52
46,52,9,13,0,7,0,62,65
51,46,7,14,0,9,0,67,60
48,50,12,12,0,5,0,65,62
48,54,9,9,0,7,0,64,63
53,47,12,7,0,8,0,73,54
52,46,10,12,0,7,0,69,58
48,48,10,13,0,8,0,66,61
58,43,5,12,0,9,0,72,55
43,57,5,15,0,7,0,55,72
52,48,11,8,0,8,0,71,56
53,46,12,10,0,6,0,71,56
43,50,12,12,0,10,0,65,62
55,48,8,10,0,6,0,69,58
58,43,9,8,0,9,0,76,51
46,54,7,13,0,7,0,60,67
40,62,8,11,0,6,0,54,73
64,38,8,10,0,7,0,79,48
52,49,14,4,0,8,0,74,53
47,52,13,9,0,6,0,66,61
56,52,5,8,0,6,0,67,60
56,44,11,13,0,3,0,70,57
60,42,5,12,0,8,0,73,54
51,50,7,13,0,6,0,64,63
50,44,9,16,0,8,0,67,60
51,47,13,10,0,6,0,70,57
52,49,8,10,0,8,0,68,59
56,48,7,12,0,4,0,67,60
62,32,14,11,0,8,0,84,43
54,47,8,9,0,9,0,71,56
62,36,11,13,0,5,0,78,49
52,49,8,12,0,6,0,66,61
55,43,10,11,0,8,0,73,54
58,41,11,12,0,5,0,74,53
49,49,11,14,0,4,0,64,63
44,58,9,10,0,6,0,59,68
57,42,14,9,0,5,0,76,51
49,47,10,12,0,9,0,68,59
59,38,11,12,0,7,0,77,50
52,42,13,15,0,5,0,70,57
52,45,14,12,0,4,0,70,57
49,55,11,9,0,3,0,63,64
45,59,5,12,0,6,0,56,71
49,55,11,7,0,5,0,65,62
55,44,11,12,0,5,0,71,56
47,49,9,13,0,9,0,65,62
49,42,13,14,0,9,0,71,56
54,45,16,9,0,3,0,73,54
54,37,10,16,0,10,0,74,53
47,50,10,12,0,8,0,65,62
54,41,10,17,0,5,0,69,58
58,45,6,11,0,7,0,71,56
45,46,11,17,0,8,0,64,63
58,47,10,8,0,4,0,72,55
58,42,11,6,0,10,0,79,48
56,42,13,12,0,4,0,73,54
51,43,11,12,0,10,0,72,55
46,49,12,11,0,9,0,67,60
53,40,17,10,0,7,0,77,50
58,38,11,11,0,9,0,78,49
56,46,8,13,0,4,0,68,59
58,51,7,6,0,5,0,70,57
54,41,11,14,0,7,0,72,55
54,43,8,13,0,9,0,71,56
51,52,7,8,0,9,0,67,60
54,48,6,10,0,9,0,69,58
56,39,13,12,0,7,0,76,51
46,51,9,12,0,9,0,64,63
50,47,12,12,0,6,0,68,59
46,51,12,11,0,7,0,65,62
61,40,10,10,0,6,0,77,50
53,49,8,10,0,7,0,68,59
56,45,8,11,0,7,0,71,56
56,47,8,11,0,5,0,69,58
52,51,11,8,0,5,0,68,59
57,42,11,11,0,6,0,74,53
48,53,10,11,0,5,0,63,64
51,48,10,11,0,7,0,68,59
44,51,12,12,0,8,0,64,63
52,48,10,11,0,6,0,68,59
60,39,12,9,0,7,0,79,48
47,47,9,16,0,8,0,64,63
51,53,9,10,0,4,0,64,63
51,48,8,13,0,7,0,66,61
51,47,10,12,0,7,0,68,59
49,49,10,11,0,8,0,67,60
56,44,11,9,0,7,0,74,53
52,43,13,10,0,9,0,74,53
52,48,7,11,0,9,0,68,59
56,45,6,11,0,9,0,71,56
49,47,11,12,0,8,0,68,59
59,40,12,9,0,7,0,78,49
50,48,13,8,0,8,0,71,56
44,58,10,9,0,6,0,60,67
51,47,9,12,0,8,0,68,59
57,42,9,11,0,8,0,74,53
52,48,10,11,0,6,0,68,59
54,38,12,14,0,9,0,75,52
49,47,9,15,0,7,0,65,62
49,48,13,13,0,4,0,66,61
54,40,11,11,0,11,0,76,51
57,41,14,8,0,7,0,78,49
59,39,11,11,0,7,0,77,50
50,52,8,7,0,10,0,68,59
47,48,14,13,0,5,0,66,61
42,57,10,10,0,8,0,60,67
60,41,4,14,0,8,0,72,55
57,43,13,7,0,7,0,77,50
54,45,10,11,0,7,0,71,56
47,46,10,19,0,5,0,62,65
51,54,6,9,0,7,0,64,63
48,52,7,13,0,7,0,62,65
52,42,10,15,0,8,0,70,57
62,49,8,5,0,3,0,73,54
58,44,8,10,0,7,0,73,54
57,44,12,9,0,5,0,74,53
46,50,14,8,0,9,0,69,58
47,52,10,9,0,9,0,66,61
45,57,10,8,0,7,0,62,65
52,54,7,7,0,7,0,66,61
49,53,10,9,0,6,0,65,62
47,47,12,9,0,12,0,71,56
51,49,11,8,0,8,0,70,57
60,38,11,9,0,9,0,80,47
59,41,9,10,0,8,0,76,51
55,39,11,14,0,8,0,74,53
51,50,8,12,0,6,0,65,62
58,47,11,7,0,4,0,73,54
45,50,13,10,0,9,0,67,60
46,57,6,10,0,8,0,60,67
58,39,10,13,0,7,0,75,52
50,47,13,12,0,5,0,68,59
53,45,11,10,0,8,0,72,55
57,52,5,7,0,6,0,68,59
61,39,9,11,0,7,0,77,50
47,52,12,10,0,6,0,65,62
59,43,12,7,0,6,0,77,50
61,35,11,13,0,7,0,79,48
56,45,11,10,0,5,0,72,55
67,37,8,9,0,6,0,81,46
56,42,11,8,0,10,0,77,50
52,47,9,13,0,6,0,67,60
57,43,11,9,0,7,0,75,52
62,41,8,8,0,8,0,78,49
56,42,10,11,0,8,0,74,53
48,52,10,12,0,5,0,63,64
59,51,5,8,0,4,0,68,59
57,47,12,6,0,5,0,74,53
54,42,10,13,0,8,0,72,55
51,46,10,14,0,6,0,67,60
51,47,11,13,0,5,0,67,60
58,43,9,12,0,5,0,72,55
58,38,13,11,0,7,0,78,49
56,40,14,9,0,8,0,78,49
50,42,12,15,0,8,0,70,57
44,53,9,13,0,8,0,61,66
62,42,8,10,0,5,0,75,52
45,54,8,15,0,5,0,58,69
53,45,10,11,0,8,0,71,56
56,41,11,9,0,10,0,77,50
53,47,8,14,0,5,0,66,61
59,45,7,7,0,9,0,75,52
56,45,9,10,0,7,0,72,55
66,39,8,8,0,6,0,80,47
56,44,8,13,0,6,0,70,57
60,46,9,8,0,4,0,73,54
50,48,15,10,0,4,0,69,58
54,44,9,9,0,11,0,74,53
49,47,10,12,0,9,0,68,59
50,49,11,13,0,4,0,65,62
61,39,8,12,0,7,0,76,51
57,51,8,7,0,4,0,69,58
52,45,12,12,0,6,0,70,57
58,46,9,9,0,5,0,72,55
55,45,10,10,0,7,0,72,55
52,53,6,10,0,6,0,64,63
40,56,8,13,0,10,0,58,69
60,39,14,7,0,7,0,81,46
60,38,7,15,0,7,0,74,53
42,63,8,10,0,4,0,54,73
47,52,8,10,0,10,0,65,62
52,54,5,9,0,7,0,64,63
59,40,8,12,0,8,0,75,52
50,55,7,12,0,3,0,60,67
45,53,11,8,0,10,0,66,61
33,66,6,14,0,8,0,47,80
51,49,7,13,0,7,0,65,62
58,45,8,11,0,5,0,71,56
56,50,7,9,0,5,0,68,59
55,44,10,8,0,10,0,75,52
60,37,10,12,0,8,0,78,49
53,37,15,14,0,8,0,76,51
51,49,12,12,0,3,0,66,61
60,41,9,8,0,9,0,78,49
53,42,13,11,0,8,0,74,53
54,46,9,11,0,7,0,70,57
46,47,13,13,0,8,0,67,60
54,44,8,12,0,9,0,71,56
53,46,7,10,0,11,0,71,56
52,46,9,10,0,10,0,71,56
52,47,11,11,0,6,0,69,58
58,40,12,10,0,7,0,77,50
59,43,8,13,0,4,0,71,56
60,42,8,12,0,5,0,73,54
60,34,15,12,0,6,0,81,46
60,42,9,8,0,8,0,77,50
60,42,12,9,0,4,0,76,51
62,39,7,10,0,9,0,78,49
53,40,15,11,0,8,0,76,51
51,45,9,14,0,8,0,68,59
49,49,9,14,0,6,0,64,63
52,43,14,11,0,7,0,73,54
54,48,8,11,0,6,0,68,59
49,52,7,12,0,7,0,63,64
58,42,10,10,0,7,0,75,52
47,50,9,13,0,8,0,64,63
64,40,9,9,0,5,0,78,49
60,33,13,13,0,8,0,81,46
54,47,11,9,0,6,0,71,56
49,52,8,12,0,6,0,63,64
61,42,12,7,0,5,0,78,49
64,28,14,11,0,10,0,88,39
49,55,7,8,0,8,0,64,63
62,41,9,8,0,7,0,78,49
53,50,7,13,0,4,0,64,63
46,55,8,11,0,7,0,61,66
57,42,13,11,0,4,0,74,53
50,50,11,8,0,8,0,69,58
53,43,13,11,0,7,0,73,54
56,47,6,15,0,3,0,65,62
57,40,13,10,0,7,0,77,50
58,43,13,8,0,5,0,76,51
44,51,9,15,0,8,0,61,66
58,38,12,11,0,8,0,78,49
51,50,11,10,0,5,0,67,60
54,44,12,10,0,7,0,73,54
53,46,7,14,0,7,0,67,60
56,36,11,15,0,9,0,76,51
50,47,13,12,0,5,0,68,59
55,43,11,10,0,8,0,74,53
58,46,10,8,0,5,0,73,54
49,54,11,7,0,6,0,66,61
56,44,11,9,0,7,0,74,53
56,44,7,13,0,7,0,70,57
49,43,13,14,0,8,0,70,57
55,36,10,16,0,10,0,75,52
53,39,11,18,0,6,0,70,57
59,43,8,11,0,6,0,73,54
56,38,11,14,0,8,0,75,52
57,43,5,14,0,8,0,70,57
55,40,10,14,0,8,0,73,54
55,50,7,9,0,6,0,68,59
57,39,11,14,0,6,0,74,53
52,40,16,13,0,6,0,74,53
48,52,10,12,0,5,0,63,64
55,43,10,14,0,5,0,70,57
49,49,10,10,0,9,0,68,59
44,59,3,16,0,5,0,52,75
56,42,13,9,0,7,0,76,51
53,41,13,13,0,7,0,73,54
59,41,13,7,0,7,0,79,48
55,44,12,11,0,5,0,72,55
49,56,7,10,0,5,0,61,66
50,48,6,13,0,10,0,66,61
58,47,10,8,0,4,0,72,55
50,43,16,10,0,8,0,74,53
38,54,14,12,0,9,0,61,66
56,42,11,8,0,10,0,77,50
58,38,9,13,0,9,0,76,51
48,57,9,7,0,6,0,63,64
57,43,6,15,0,6,0,69,58
51,52,8,9,0,7,0,66,61
57,41,10,11,0,8,0,75,52
55,41,12,11,0,8,0,75,52
61,44,11,7,0,4,0,76,51
49,46,14,11,0,7,0,70,57
57,49,8,7,0,6,0,71,56
56,45,12,6,0,8,0,76,51
57,38,11,13,0,8,0,76,51
55,49,7,8,0,8,0,70,57
53,53,7,8,0,6,0,66,61
62,44,7,9,0,5,0,74,53
45,53,12,9,0,8,0,65,62
51,47,14,7,0,8,0,73,54
52,43,14,10,0,8,0,74,53
45,50,13,11,0,8,0,66,61
50,52,8,10,0,7,0,65,62
57,42,10,12,0,6,0,73,54
58,34,9,17,0,9,0,76,51
60,44,5,10,0,8,0,73,54
62,40,5,12,0,8,0,75,52
65,40,6,10,0,6,0,77,50
56,44,10,9,0,8,0,74,53
47,56,8,7,0,9,0,64,63
50,54,2,12,0,9,0,61,66
58,45,7,9,0,8,0,73,54
50,48,9,14,0,6,0,65,62
42,49,9,17,0,10,0,61,66
58,44,8,9,0,8,0,74,53
49,52,10,11,0,5,0,64,63
47,58,7,9,0,6,0,60,67
49,47,9,13,0,9,0,67,60
51,50,6,15,0,5,0,62,65
55,40,11,13,0,8,0,74,53
43,59,10,9,0,6,0,59,68
58,46,6,9,0,8,0,72,55
64,35,8,13,0,7,0,79,48
50,43,10,15,0,9,0,69,58
46,53,10,11,0,7,0,63,64
57,47,5,8,0,10,0,72,55
54,44,11,12,0,6,0,71,56
55,48,10,10,0,4,0,69,58
44,53,12,12,0,6,0,62,65
53,52,7,9,0,6,0,66,61
54,48,6,15,0,4,0,64,63
59,38,13,10,0,7,0,79,48
50,47,12,11,0,7,0,69,58
54,44,13,10,0,6,0,73,54
57,42,9,11,0,8,0,74,53
57,46,11,10,0,3,0,71,56
59,43,11,6,0,8,0,78,49
64,34,12,10,0,7,0,83,44
52,47,8,13,0,7,0,67,60
