constituency,party,total_votes,year,winner,vote_share,rank,vote_swing
KARIMGANJ SOUTH,BLSP,704.0,2021,0,0.00468458876763375,5,
KARIMGANJ SOUTH,INC,88909.0,2021,1,0.5916223050306095,1,
KARIMGANJ SOUTH,IND,1167.0,2021,0,0.00776550439180197,3,
KARIMGANJ SOUTH,IND,516.0,2021,0,0.003433590630822465,6,-0.004331913760979505
KARIMGANJ SOUTH,IND,297.0,2021,0,0.0019763108863454885,7,-0.0014572797444769763
KARIMGANJ SOUTH,IND,241.0,2021,0,0.001603673143465531,8,-0.0003726377428799575
KARIMGANJ SOUTH,IND,166.0,2021,0,0.001104604737822731,9,-0.0004990684056428
KARIMGANJ SOUTH,IND,148.0,2021,0,0.000984828320468459,10,-0.00011977641735427206
KARIMGANJ SOUTH,IND,141.0,2021,0,0.0009382486026084642,11,-4.657971785999469e-05
KARIMGANJ SOUTH,IND,131.0,2021,0,0.0008717061485227575,12,-6.65424540857067e-05
KARIMGANJ SOUTH,IND,123.0,2021,0,0.0008184721852541922,13,-5.323396326856536e-05
KARIMGANJ SOUTH,IND,122.0,2021,0,0.0008118179398456215,14,-6.65424540857067e-06
KARIMGANJ SOUTH,IND,106.0,2021,0,0.0007053500133084908,15,-0.00010646792653713072
KARIMGANJ SOUTH,IND,102.0,2021,0,0.0006787330316742081,16,-2.661698163428268e-05
KARIMGANJ SOUTH,NOTA,985.0,2021,0,0.006554431727442108,4,
KATIGORA,BJP,76329.0,2021,0,0.4694944549351999,2,
KATIGORA,INC,83268.0,2021,1,0.5121757690202181,1,
KATIGORA,IND,563.0,2021,0,0.0034629744674831,4,
KATIGORA,IND,476.0,2021,0,0.0029278434218862445,5,-0.0005351310455968556
KATIGORA,IND,297.0,2021,0,0.0018268266728996107,6,-0.0011010167489866338
KATIGORA,IND,197.0,2021,0,0.001211733517041156,7,-0.0006150931558584548
KATIGORA,IND,195.0,2021,0,0.0011994316539239867,8,-1.2301863117169251e-05
KATIGORA,IND,140.0,2021,0,0.0008611304182018366,9,-0.0003383012357221501
KATIGORA,NOTA,1112.0,2021,0,0.006839835893146017,3,
KATLICHERRA,AIUDF,79769.0,2021,1,0.518347401732395,1,
KATLICHERRA,BJP,66798.0,2021,0,0.4340604713725949,2,
KATLICHERRA,INC,2931.0,2021,0,0.019045948106127066,3,
KATLICHERRA,IND,906.0,2021,0,0.005887283856755756,4,
KATLICHERRA,IND,666.0,2021,0,0.004327738464237675,7,-0.0015595453925180813
KATLICHERRA,IND,269.0,2021,0,0.0017479904607806825,8,-0.0025797480034569923
KATLICHERRA,IND,207.0,2021,0,0.001345107901046845,9,-0.00040288255973383764
KATLICHERRA,IND,194.0,2021,0,0.001260632525618782,10,-8.447537542806286e-05
KATLICHERRA,IND,190.0,2021,0,0.0012346401024101474,11,-2.599242320863466e-05
KATLICHERRA,IND,182.0,2021,0,0.001182655255992878,12,-5.198484641726932e-05
KATLICHERRA,IND,155.0,2021,0,0.001007206399334594,13,-0.00017544885665828416
KATLICHERRA,IND,111.0,2021,0,0.0007212897440396124,14,-0.00028591665529498146
KATLICHERRA,IND,96.0,2021,0,0.0006238181570072324,15,-9.747158703238008e-05
KATLICHERRA,JD(U),672.0,2021,0,0.004366727099050627,6,
KATLICHERRA,NOTA,745.0,2021,0,0.004841088822608209,5,
KHUMTAI,ASM,1090.0,2021,0,0.009377715450861631,6,
KHUMTAI,ASMJTYP,7368.0,2021,0,0.06338991508435642,3,
KHUMTAI,BJP,65655.0,2021,1,0.5648567962626793,1,
KHUMTAI,INC,38522.0,2021,0,0.33142050880558876,2,
KHUMTAI,IND,1527.0,2021,0,0.0131374050398768,4,
KHUMTAI,IND,672.0,2021,0,0.005781490626586254,7,-0.007355914413290546
KHUMTAI,NOTA,1399.0,2021,0,0.012036168730050846,5,
KOKRAJHAR EAST,BOPF,63420.0,2021,0,0.41113740235324625,2,
KOKRAJHAR EAST,IND,3264.0,2021,0,0.021159767916761208,3,
KOKRAJHAR EAST,IND,897.0,2021,0,0.005815046513889339,6,-0.01534472140287187
KOKRAJHAR EAST,NOTA,1883.0,2021,0,0.012207059738744287,4,
KOKRAJHAR EAST,UPPL,83515.0,2021,1,0.5414087063628408,1,
KOKRAJHAR EAST,VPI,1276.0,2021,0,0.008272017114518169,5,
KOKRAJHAR WEST,BOPF,77509.0,2021,1,0.4967506665299426,1,
KOKRAJHAR WEST,IND,6662.0,2021,0,0.04269636997538966,3,
KOKRAJHAR WEST,IND,1832.0,2021,0,0.011741181296144381,4,-0.03095518867924528
KOKRAJHAR WEST,IND,1166.0,2021,0,0.007472826086956522,6,-0.0042683552091878595
KOKRAJHAR WEST,JD(U),938.0,2021,0,0.006011587366694012,7,
KOKRAJHAR WEST,NOTA,1645.0,2021,0,0.010542709187858901,5,
KOKRAJHAR WEST,TNRMPI,842.0,2021,0,0.0053963289581624285,8,
KOKRAJHAR WEST,UPPL,65438.0,2021,0,0.4193883305988515,2,
Kalaigaon,AGP,132816.0,2016,1,0.0625,1,
Kalaigaon,AICP,132816.0,2016,1,0.0625,1,
Kalaigaon,AIUDF,132816.0,2016,1,0.0625,1,
Kalaigaon,BGANP,132816.0,2016,1,0.0625,1,
Kalaigaon,BOPF,132816.0,2016,1,0.0625,1,
Kalaigaon,INC,132816.0,2016,1,0.0625,1,
Kalaigaon,IND,132816.0,2016,1,0.0625,1,
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,IND,132816.0,2016,1,0.0625,1,0.0
Kalaigaon,LJP,132816.0,2016,1,0.0625,1,
Kalaigaon,NOTA,132816.0,2016,1,0.0625,1,
Kalaigaon,SUCI,132816.0,2016,1,0.0625,1,
Kaliabor,AGP,104407.0,2016,1,0.1,1,
Kaliabor,AIUDF,104407.0,2016,1,0.1,1,
Kaliabor,BVM,104407.0,2016,1,0.1,1,
Kaliabor,CPI,104407.0,2016,1,0.1,1,
Kaliabor,INC,104407.0,2016,1,0.1,1,
Kaliabor,IND,104407.0,2016,1,0.1,1,
Kaliabor,IND,104407.0,2016,1,0.1,1,0.0
Kaliabor,IND,104407.0,2016,1,0.1,1,0.0
Kaliabor,LDP,104407.0,2016,1,0.1,1,
Kaliabor,NOTA,104407.0,2016,1,0.1,1,
Kamalpur,AGP,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,AITC,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,INC,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,IND,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,IND,135470.0,2016,1,0.09090909090909091,1,0.0
Kamalpur,IND,135470.0,2016,1,0.09090909090909091,1,0.0
Kamalpur,IND,135470.0,2016,1,0.09090909090909091,1,0.0
Kamalpur,IND,135470.0,2016,1,0.09090909090909091,1,0.0
Kamalpur,JMBP,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,NOTA,135470.0,2016,1,0.09090909090909091,1,
Kamalpur,SUCI,135470.0,2016,1,0.09090909090909091,1,
Karimganj North,AIUDF,130781.0,2016,1,0.0625,1,
Karimganj North,BGANP,130781.0,2016,1,0.0625,1,
Karimganj North,BJP,130781.0,2016,1,0.0625,1,
Karimganj North,INC,130781.0,2016,1,0.0625,1,
Karimganj North,IND,130781.0,2016,1,0.0625,1,
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,IND,130781.0,2016,1,0.0625,1,0.0
Karimganj North,NOTA,130781.0,2016,1,0.0625,1,
Karimganj North,SUCI,130781.0,2016,1,0.0625,1,
Karimganj South,AIUDF,128442.0,2016,1,0.038461538461538464,1,
Karimganj South,BJP,128442.0,2016,1,0.038461538461538464,1,
Karimganj South,INC,128442.0,2016,1,0.038461538461538464,1,
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,IND,128442.0,2016,1,0.038461538461538464,1,0.0
Karimganj South,NOTA,128442.0,2016,1,0.038461538461538464,1,
Katigorah,AIUDF,135712.0,2016,1,0.06666666666666667,1,
Katigorah,BJP,135712.0,2016,1,0.06666666666666667,1,
Katigorah,CPI,135712.0,2016,1,0.06666666666666667,1,
Katigorah,INC,135712.0,2016,1,0.06666666666666667,1,
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,IND,135712.0,2016,1,0.06666666666666667,1,0.0
Katigorah,JNCP,135712.0,2016,1,0.06666666666666667,1,
Katigorah,NOTA,135712.0,2016,1,0.06666666666666667,1,
Katigorah,SP,135712.0,2016,1,0.06666666666666667,1,
Katlichera,AIUDF,124831.0,2016,1,0.07142857142857142,1,
Katlichera,BJP,124831.0,2016,1,0.07142857142857142,1,
Katlichera,INC,124831.0,2016,1,0.07142857142857142,1,
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,IND,124831.0,2016,1,0.07142857142857142,1,0.0
Katlichera,NCP,124831.0,2016,1,0.07142857142857142,1,
Katlichera,NOTA,124831.0,2016,1,0.07142857142857142,1,
Katlichera,SP,124831.0,2016,1,0.07142857142857142,1,
Khumtai,AIUDF,104267.0,2016,1,0.16666666666666666,1,
Khumtai,BJP,104267.0,2016,1,0.16666666666666666,1,
Khumtai,CPI,104267.0,2016,1,0.16666666666666666,1,
Khumtai,INC,104267.0,2016,1,0.16666666666666666,1,
Khumtai,IND,104267.0,2016,1,0.16666666666666666,1,
Khumtai,NOTA,104267.0,2016,1,0.16666666666666666,1,
Kokrajhar East,AIUDF,138229.0,2016,1,0.14285714285714285,1,
Kokrajhar East,BOPF,138229.0,2016,1,0.14285714285714285,1,
Kokrajhar East,IND,138229.0,2016,1,0.14285714285714285,1,
Kokrajhar East,IND,138229.0,2016,1,0.14285714285714285,1,0.0
Kokrajhar East,IND,138229.0,2016,1,0.14285714285714285,1,0.0
Kokrajhar East,IND,138229.0,2016,1,0.14285714285714285,1,0.0
Kokrajhar East,NOTA,138229.0,2016,1,0.14285714285714285,1,
Kokrajhar West,AIUDF,140941.0,2016,1,0.09090909090909091,1,
Kokrajhar West,BOPF,140941.0,2016,1,0.09090909090909091,1,
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,IND,140941.0,2016,1,0.09090909090909091,1,0.0
Kokrajhar West,NOTA,140941.0,2016,1,0.09090909090909091,1,
LAHARIGHAT,ASMJTYP,1371.0,2021,0,0.00839204500241784,5,
LAHARIGHAT,BJP,34732.0,2021,0,0.21259847339458526,3,
LAHARIGHAT,INC,60932.0,2021,1,0.3729716164021326,1,
LAHARIGHAT,IND,58904.0,2021,0,0.36055800059986903,2,
LAHARIGHAT,IND,3783.0,2021,0,0.023156167938837846,4,-0.3374018326610312
LAHARIGHAT,IND,849.0,2021,0,0.005196824366923957,7,-0.017959343571913887
LAHARIGHAT,IND,789.0,2021,0,0.004829557627212017,8,-0.0003672667397119408
LAHARIGHAT,IND,512.0,2021,0,0.0031340095122085587,9,-0.001695548115003458
LAHARIGHAT,JD(U),424.0,2021,0,0.0025953516272977126,10,
LAHARIGHAT,NOTA,1073.0,2021,0,0.006567953528515202,6,
LAHOWAL,ASMJTYP,10726.0,2021,0,0.08707158280973487,3,
LAHOWAL,BJP,59295.0,2021,1,0.48134528274316885,1,
LAHOWAL,BLSP,1217.0,2021,0,0.009879369408861397,7,
LAHOWAL,INC,42047.0,2021,0,0.3413293718442031,2,
LAHOWAL,IND,5576.0,2021,0,0.04526488399655805,4,
LAHOWAL,IND,1371.0,2021,0,0.011129511470459305,6,-0.034135372526098745
LAHOWAL,NOTA,2954.0,2021,0,0.023979997727014434,5,
LAKHIMPUR,AGP,12486.0,2021,0,0.07988585906409551,3,
LAKHIMPUR,ASMJTYP,2453.0,2021,0,0.015694378686867395,4,
LAKHIMPUR,BJP,70387.0,2021,1,0.45033845602630873,1,
LAKHIMPUR,INC,67351.0,2021,0,0.43091402321206923,2,
LAKHIMPUR,IND,1087.0,2021,0,0.006954663527364393,6,
LAKHIMPUR,NOTA,1114.0,2021,0,0.0071274104595068395,5,
LAKHIMPUR,SUCI,467.0,2021,0,0.0029878821226119335,8,
LAKHIMPUR,VPI,953.0,2021,0,0.006097326901175959,7,
LAKHIPUR,ASMJTYP,2991.0,2021,0,0.024112022959224804,4,
LAKHIPUR,BJP,55341.0,2021,1,0.4461328861873821,1,
LAKHIPUR,INC,42641.0,2021,0,0.3437515115360431,2,
LAKHIPUR,IND,20503.0,2021,0,0.16528545862018929,3,
LAKHIPUR,IND,646.0,2021,0,0.005207745513761024,6,-0.16007771310642827
LAKHIPUR,IND,388.0,2021,0,0.0031278719184818535,7,-0.0020798735952791705
LAKHIPUR,NOTA,1536.0,2021,0,0.012382503264917853,5,
LUMDING,AITC,928.0,2021,0,0.005315645066130519,6,
LUMDING,ASMJTYP,3260.0,2021,0,0.018673494521105057,3,
LUMDING,BJP,89108.0,2021,1,0.5104164876646103,1,
LUMDING,INC,77377.0,2021,0,0.4432205477176522,2,
LUMDING,IND,993.0,2021,0,0.005687969343391817,5,
LUMDING,IND,732.0,2021,0,0.004192944168542608,7,-0.0014950251748492085
LUMDING,IND,696.0,2021,0,0.00398673379959789,8,-0.0002062103689447186
LUMDING,NOTA,1485.0,2021,0,0.008506177718969636,4,
Laharighat,AGP,139870.0,2016,1,0.16666666666666666,1,
Laharighat,AIUDF,139870.0,2016,1,0.16666666666666666,1,
Laharighat,INC,139870.0,2016,1,0.16666666666666666,1,
Laharighat,IND,139870.0,2016,1,0.16666666666666666,1,
Laharighat,IND,139870.0,2016,1,0.16666666666666666,1,0.0
Laharighat,NOTA,139870.0,2016,1,0.16666666666666666,1,
Lahowal,BJP,109577.0,2016,1,0.125,1,
Lahowal,CPI,109577.0,2016,1,0.125,1,
Lahowal,INC,109577.0,2016,1,0.125,1,
Lahowal,IND,109577.0,2016,1,0.125,1,
Lahowal,IND,109577.0,2016,1,0.125,1,0.0
Lahowal,IND,109577.0,2016,1,0.125,1,0.0
Lahowal,JNCP,109577.0,2016,1,0.125,1,
Lahowal,NOTA,109577.0,2016,1,0.125,1,
Lakhimpur,AGP,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,AIUDF,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,CPI,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,INC,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,IND,135518.0,2016,1,0.06666666666666667,1,0.0
Lakhimpur,NOTA,135518.0,2016,1,0.06666666666666667,1,
Lakhimpur,SUCI,135518.0,2016,1,0.06666666666666667,1,
Lakhipur,BJP,109338.0,2016,1,0.125,1,
Lakhipur,INC,109338.0,2016,1,0.125,1,
Lakhipur,IND,109338.0,2016,1,0.125,1,
Lakhipur,IND,109338.0,2016,1,0.125,1,0.0
Lakhipur,IND,109338.0,2016,1,0.125,1,0.0
Lakhipur,JD(U),109338.0,2016,1,0.125,1,
Lakhipur,NOTA,109338.0,2016,1,0.125,1,
Lakhipur,SUCI,109338.0,2016,1,0.125,1,
Lumding,AIUDF,156524.0,2016,1,0.14285714285714285,1,
Lumding,BJP,156524.0,2016,1,0.14285714285714285,1,
Lumding,INC,156524.0,2016,1,0.14285714285714285,1,
Lumding,IND,156524.0,2016,1,0.14285714285714285,1,
Lumding,IND,156524.0,2016,1,0.14285714285714285,1,0.0
Lumding,JNCP,156524.0,2016,1,0.14285714285714285,1,
Lumding,NOTA,156524.0,2016,1,0.14285714285714285,1,
MAHMARA,AIFB,595.0,2021,0,0.005242429315312299,8,
MAHMARA,ASMJTYP,11357.0,2021,0,0.10006431888067525,3,
MAHMARA,BJP,51282.0,2021,1,0.4518357313409165,1,
MAHMARA,INC,38147.0,2021,0,0.33610580015330804,2,
MAHMARA,IND,9441.0,2021,0,0.08318281540481247,4,
MAHMARA,IND,642.0,2021,0,0.005656537177194111,7,-0.07752627822761836
MAHMARA,NCP,693.0,2021,0,0.0061058882613637365,6,
MAHMARA,NOTA,1340.0,2021,0,0.011806479466417615,5,
MAJBAT,BJP,38352.0,2021,0,0.29832913282927287,2,
MAJBAT,BOPF,54409.0,2021,1,0.4232318989389838,1,
MAJBAT,IND,1971.0,2021,0,0.015331839820778494,4,
MAJBAT,IND,1247.0,2021,0,0.009700052895236318,6,-0.005631786925542176
MAJBAT,IND,654.0,2021,0,0.005087277139923458,8,-0.00461277575531286
MAJBAT,IND,565.0,2021,0,0.004394971841065372,9,-0.0006923052988580857
MAJBAT,IND,333.0,2021,0,0.002590310837300476,10,-0.0018046610037648959
MAJBAT,NOTA,1785.0,2021,0,0.013884999533277327,5,
MAJBAT,UPPL,28413.0,2021,0,0.2210165219826379,3,
MAJBAT,VPI,827.0,2021,0,0.006432994181524005,7,
MAJULI,ASMJTYP,3246.0,2021,0,0.030685749938552873,3,
MAJULI,BJP,71436.0,2021,1,0.6753133803482634,1,
MAJULI,INC,28244.0,2021,0,0.2670019474012592,2,
MAJULI,IND,701.0,2021,0,0.006626836323760186,6,
MAJULI,NOTA,1075.0,2021,0,0.010162409483655065,5,
MAJULI,SUCI,1080.0,2021,0,0.010209676504509274,4,
MANGALDOI,ASMJTYP,2746.0,2021,0,0.01347988081154184,3,
MANGALDOI,BJP,87032.0,2021,0,0.4272326973015694,2,
MANGALDOI,INC,111386.0,2021,1,0.5467844151764019,1,
MANGALDOI,NOTA,1567.0,2021,0,0.007692269931422456,4,
MANGALDOI,VPI,980.0,2021,0,0.004810736779064459,5,
MANKACHAR,AGP,69033.0,2021,0,0.33301976902370545,2,
MANKACHAR,AIUDF,125873.0,2021,1,0.6072196976275241,1,
MANKACHAR,IND,4200.0,2021,0,0.02026107846826247,3,
MANKACHAR,IND,2637.0,2021,0,0.01272106283828765,4,-0.0075400156299748194
MANKACHAR,IND,1005.0,2021,0,0.00484818663347709,6,-0.007872876204810558
MANKACHAR,JD(U),919.0,2021,0,0.004433316931507907,8,
MANKACHAR,NOTA,921.0,2021,0,0.004442965064111841,7,
MANKACHAR,NPEP,1967.0,2021,0,0.00948893841596959,5,
MANKACHAR,SUCI,739.0,2021,0,0.0035649849971538007,9,
MARGHERITA,ASMJTYP,22935.0,2021,0,0.14962910770555654,3,
MARGHERITA,BJP,86640.0,2021,1,0.5652437711623901,1,
MARGHERITA,INC,28140.0,2021,0,0.18358679271133033,2,
MARGHERITA,IND,10315.0,2021,0,0.06729558517474671,4,
MARGHERITA,IND,1444.0,2021,0,0.009420729519373169,6,-0.057874855655373536
MARGHERITA,IND,1269.0,2021,0,0.008279020609476837,7,-0.0011417089098963318
MARGHERITA,NOTA,2536.0,2021,0,0.016544993117126285,5,
MARIANI,ASM,1612.0,2021,0,0.016820050501888603,4,
MARIANI,BJP,44862.0,2021,0,0.46810242283854003,2,
MARIANI,INC,47308.0,2021,1,0.49362465827750995,1,
MARIANI,NOTA,2056.0,2021,0,0.021452868382061396,3,
MARIGAON,ASMJTYP,45125.0,2021,0,0.28818765886244907,2,
MARIGAON,BJP,81657.0,2021,1,0.5214967237613519,1,
MARIGAON,CPI,27290.0,2021,0,0.17428567779182794,3,
MARIGAON,IND,939.0,2021,0,0.005996857876384259,5,
MARIGAON,NOTA,1571.0,2021,0,0.01003308170798687,4,
MORAN,ASMJTYP,9499.0,2021,0,0.08487236532911607,3,
MORAN,BJP,55604.0,2021,1,0.4968147175239678,1,
MORAN,INC,33263.0,2021,0,0.297200704068048,2,
MORAN,IND,8834.0,2021,0,0.07893067431491856,4,
MORAN,IND,2293.0,2021,0,0.020487665406849473,5,-0.05844300890806908
MORAN,IND,518.0,2021,0,0.004628264579480169,7,-0.015859400827369304
MORAN,NOTA,1910.0,2021,0,0.01706560877761993,6,
Mahmara,AGP,103228.0,2016,1,0.07692307692307693,1,
Mahmara,BJP,103228.0,2016,1,0.07692307692307693,1,
Mahmara,BVM,103228.0,2016,1,0.07692307692307693,1,
Mahmara,INC,103228.0,2016,1,0.07692307692307693,1,
Mahmara,IND,103228.0,2016,1,0.07692307692307693,1,
Mahmara,IND,103228.0,2016,1,0.07692307692307693,1,0.0
Mahmara,IND,103228.0,2016,1,0.07692307692307693,1,0.0
Mahmara,JNCP,103228.0,2016,1,0.07692307692307693,1,
Mahmara,LDP,103228.0,2016,1,0.07692307692307693,1,
Mahmara,NCP,103228.0,2016,1,0.07692307692307693,1,
Mahmara,NOTA,103228.0,2016,1,0.07692307692307693,1,
